rollout,policy,followup_cost_units,n_efficacy_followups,n_safety_followups,n_advanced,downstream_cost_units,posterior_expected_portfolio_value,realised_portfolio_value,oracle_portfolio_value,oracle_regret,advanced_technical_success_rate,oracle_n_advanced
59,uniform,24,4,4,5,119,230.14165838875806,361.045604492595,401.3378009813147,40.292196488719696,1.0,6
59,uncertainty,24,0,12,5,120,256.56156830237836,353.281606734648,401.3378009813147,48.05619424666668,1.0,6
59,portfolio_voi,24,2,8,5,113,266.24728244984146,306.189939496414,401.3378009813147,95.14786148490066,1.0,6
60,no_followup,0,0,0,6,124,197.99824671128255,381.39741613707304,381.39741613707304,0.0,1.0,6
60,uniform,24,4,4,5,129,213.4649280842442,250.74643054982738,381.39741613707304,130.65098558724566,0.8,6
60,uncertainty,24,0,12,6,124,272.7768414871921,381.39741613707304,381.39741613707304,0.0,1.0,6
60,portfolio_voi,24,2,8,6,124,326.80872066698254,381.39741613707304,381.39741613707304,0.0,1.0,6
61,no_followup,0,0,0,6,125,157.49382484358088,46.95851288744042,360.2820674058596,313.3235545184192,0.3333333333333333,5
61,uniform,24,4,4,6,125,158.62548252703468,46.95851288744042,360.2820674058596,313.3235545184192,0.3333333333333333,5
61,uncertainty,24,2,8,5,119,190.43349146482976,152.23214022088302,360.2820674058596,208.04992718497658,0.6,5
61,portfolio_voi,24,3,6,5,106,213.43154098608505,65.95851288744042,360.2820674058596,294.3235545184192,0.4,5
62,no_followup,0,0,0,6,125,280.8619089399424,351.36481035343127,489.82056254544256,138.4557521920113,0.8333333333333334,6
62,uniform,24,4,4,6,122,292.0238908968923,381.7424567405592,489.82056254544256,108.07810580488336,0.8333333333333334,6
62,uncertainty,24,1,10,6,126,306.12448101918756,457.90078290567845,489.82056254544256,31.9197796397641,1.0,6
62,portfolio_voi,24,1,10,6,126,350.70952426079185,457.90078290567845,489.82056254544256,31.9197796397641,1.0,6
63,no_followup,0,0,0,6,123,277.82746530235295,426.2688231140604,464.2001657403913,37.93134262633089,1.0,6
63,uniform,24,4,4,6,124,288.83728626756886,460.14917616140747,464.2001657403913,4.050989578983831,1.0,6
63,uncertainty,24,1,10,6,128,294.3685923341989,428.1701787160421,464.2001657403913,36.029987024349225,1.0,6
63,portfolio_voi,24,3,6,6,124,399.6271438042921,460.14917616140747,464.2001657403913,4.050989578983831,1.0,6
64,no_followup,0,0,0,5,127,150.93878235385424,297.6846418506408,377.6926530737075,80.00801122306672,1.0,5
64,uniform,24,4,4,5,127,150.93878235385424,297.6846418506408,377.6926530737075,80.00801122306672,1.0,5
64,uncertainty,24,0,12,5,123,192.68578245879223,193.48396334021555,377.6926530737075,184.20868973349195,0.8,5
64,portfolio_voi,24,2,8,5,123,183.32112495394995,193.48396334021555,377.6926530737075,184.20868973349195,0.8,5
65,no_followup,0,0,0,6,129,256.5479083897737,238.98660972675643,443.8390013055156,204.85239157875915,0.6666666666666666,6
65,uniform,24,4,4,6,116,243.91219025188457,312.1456928838507,443.8390013055156,131.69330842166488,0.8333333333333334,6
65,uncertainty,24,0,12,6,122,368.94951546752145,245.9829554642158,443.8390013055156,197.8560458412998,0.6666666666666666,6
65,portfolio_voi,24,2,8,6,122,378.5630153451285,245.9829554642158,443.8390013055156,197.8560458412998,0.6666666666666666,6
66,no_followup,0,0,0,6,123,235.0882525307265,330.9436679663934,415.9931283979039,85.04946043151051,0.8333333333333334,6
66,uniform,24,4,4,6,123,238.4884465986016,330.9436679663934,415.9931283979039,85.04946043151051,0.8333333333333334,6
66,uncertainty,24,0,12,6,123,290.1442216921294,330.9436679663934,415.9931283979039,85.04946043151051,0.8333333333333334,6
66,portfolio_voi,24,2,8,6,128,294.1664430808173,391.94719428644373,415.9931283979039,24.045934111460156,1.0,6
67,no_followup,0,0,0,5,125,100.58233066419562,242.32575982181922,357.63245994141744,115.30670011959822,0.8,5
67,uniform,24,4,4,5,125,162.8208238253688,242.32575982181922,357.63245994141744,115.30670011959822,0.8,5
67,uncertainty,24,2,8,4,117,201.7578881926482,268.09408518022747,357.63245994141744,89.53837476118997,1.0,5
67,portfolio_voi,24,1,10,5,128,226.5591780449131,347.86978912810594,357.63245994141744,9.762670813311502,1.0,5
68,no_followup,0,0,0,5,130,161.5902227251999,296.3679082865017,416.85756153180273,120.48965324530104,1.0,6
68,uniform,24,4,4,6,129,182.62901176595514,295.760145782359,416.85756153180273,121.09741574944371,0.8333333333333334,6
68,uncertainty,24,1,10,5,127,254.94863188239586,332.88527643818617,416.85756153180273,83.97228509361656,1.0,6
68,portfolio_voi,24,1,10,6,129,347.73360597822034,416.85756153180273,416.85756153180273,0.0,1.0,6
69,no_followup,0,0,0,5,124,144.1460407090915,272.39191437059594,362.37123556640216,89.97932119580622,1.0,6
69,uniform,24,4,4,5,124,152.57473344903747,272.39191437059594,362.37123556640216,89.97932119580622,1.0,6
69,uncertainty,24,1,10,5,130,219.57435876896199,331.3605884997648,362.37123556640216,31.010647066637375,1.0,6
69,portfolio_voi,24,2,8,5,112,241.04662333966775,321.4793602782576,362.37123556640216,40.89187528814455,1.0,6
70,no_followup,0,0,0,6,129,266.06570738637015,261.1790050393239,486.39249142912143,225.21348638979754,0.6666666666666666,6
70,uniform,24,4,4,6,129,272.2243735951951,261.1790050393239,486.39249142912143,225.21348638979754,0.6666666666666666,6
70,uncertainty,24,0,12,6,129,314.8967856694137,261.1790050393239,486.39249142912143,225.21348638979754,0.6666666666666666,6
70,portfolio_voi,24,3,6,6,125,348.1699545489217,364.1709411929158,486.39249142912143,122.22155023620564,0.8333333333333334,6
71,no_followup,0,0,0,6,126,274.52909743461976,148.83591220551227,397.4078735720286,248.57196136651635,0.5,6
71,uniform,24,4,4,5,124,261.7969430224845,260.34353555381097,397.4078735720286,137.06433801821765,0.8,6
71,uncertainty,24,0,12,5,125,262.4273041577889,339.172482320538,397.4078735720286,58.235391251490626,1.0,6
71,portfolio_voi,24,2,8,5,129,286.49984708846273,258.92988636306006,397.4078735720286,138.47798720896856,0.8,6
72,no_followup,0,0,0,6,126,286.4618593189214,329.4954642185214,451.861249934976,122.36578571645458,0.8333333333333334,6
72,uniform,24,4,4,6,122,287.4067607950434,338.4675988015316,451.861249934976,113.3936511334444,0.8333333333333334,6
72,uncertainty,24,1,10,6,119,346.36317193006954,349.32830770992126,451.861249934976,102.53294222505474,0.8333333333333334,6
72,portfolio_voi,24,2,8,6,127,340.60114740579303,430.2594578341609,451.861249934976,21.60179210081509,1.0,6
73,no_followup,0,0,0,4,115,165.49766109050992,-13.449949916175512,376.69306366102774,390.14301357720325,0.25,5
73,uniform,24,4,4,5,127,153.59315308386218,122.32929162945696,376.69306366102774,254.36377203157076,0.6,5
73,uncertainty,24,0,12,5,125,215.2755847253589,161.63781354989328,376.69306366102774,215.05525011113446,0.6,5
73,portfolio_voi,24,1,10,5,129,291.8041474627723,265.51426843924946,376.69306366102774,111.17879522177827,0.8,5
74,no_followup,0,0,0,6,120,205.7029052924691,218.57581041645872,424.973033040622,206.39722262416328,0.6666666666666666,6
74,uniform,24,4,4,6,130,253.82040065597994,215.23623518239555,424.973033040622,209.73679785822645,0.6666666666666666,6
74,uncertainty,24,1,10,6,122,286.1830938126664,216.5758104164587,424.973033040622,208.3972226241633,0.6666666666666666,6
74,portfolio_voi,24,2,8,6,119,334.72849794698254,155.15308091979693,424.973033040622,269.81995212082506,0.5,6
75,no_followup,0,0,0,6,129,160.33269403845804,250.62681822405622,445.2160133113257,194.58919508726947,0.6666666666666666,6
75,uniform,24,4,4,6,130,161.47990261867602,211.5113682485507,445.2160133113257,233.704645062775,0.6666666666666666,6
75,uncertainty,24,1,10,6,126,214.97399650294773,230.4475404087901,445.2160133113257,214.7684729025356,0.6666666666666666,6
75,portfolio_voi,24,1,10,6,126,306.4108129229934,230.4475404087901,445.2160133113257,214.7684729025356,0.6666666666666666,6
76,no_followup,0,0,0,5,130,156.1628812171808,221.91745328684226,332.64249990871144,110.72504662186918,0.8,5
76,uniform,24,4,4,5,119,165.75094035876305,286.30503714516567,332.64249990871144,46.33746276354577,1.0,5
76,uncertainty,24,1,10,5,124,209.66619060335543,328.32718836786444,332.64249990871144,4.315311540847006,1.0,5
76,portfolio_voi,24,1,10,5,124,266.0975650367647,328.32718836786444,332.64249990871144,4.315311540847006,1.0,5
77,no_followup,0,0,0,5,129,140.6496006760259,226.67549213329062,281.48342366470627,54.80793153141565,0.8,5
77,uniform,24,4,4,5,129,140.6496006760259,226.67549213329062,281.48342366470627,54.80793153141565,0.8,5
77,uncertainty,24,1,10,5,121,166.64185939719664,196.0673673543119,281.48342366470627,85.41605631039437,0.8,5
77,portfolio_voi,24,2,8,4,112,175.5059801805922,243.67549213329062,281.48342366470627,37.80793153141565,1.0,5
78,no_followup,0,0,0,6,120,202.27797921168104,383.62179171066344,476.3840547693913,92.76226305872785,1.0,6
78,uniform,24,4,4,6,120,205.83194933285637,383.62179171066344,476.3840547693913,92.76226305872785,1.0,6
78,uncertainty,24,0,12,6,129,258.5905602841844,394.09021702279244,476.3840547693913,82.29383774659885,1.0,6
78,portfolio_voi,24,2,8,6,124,314.56747216542976,425.18215208493115,476.3840547693913,51.20190268446015,1.0,6
79,no_followup,0,0,0,6,124,267.8108504718344,236.13613870886678,384.22158598132523,148.08544727245845,0.6666666666666666,6
79,uniform,24,4,4,6,124,271.8340292125119,236.13613870886678,384.22158598132523,148.08544727245845,0.6666666666666666,6
79,uncertainty,24,0,12,6,121,278.8225297247093,299.1853121901928,384.22158598132523,85.03627379113243,0.8333333333333334,6
79,portfolio_voi,24,1,10,6,119,332.97995720943885,306.81348877299286,384.22158598132523,77.40809720833238,0.8333333333333334,6
80,no_followup,0,0,0,5,126,199.56247791653772,250.86914343289493,387.2887072322241,136.41956379932918,0.8,6
80,uniform,24,4,4,5,126,199.56247791653772,250.86914343289493,387.2887072322241,136.41956379932918,0.8,6
80,uncertainty,24,0,12,5,129,215.93356745691756,247.0000775866905,387.2887072322241,140.2886296455336,0.8,6
80,portfolio_voi,24,0,12,5,118,212.01783064075303,258.86914343289493,387.2887072322241,128.41956379932918,0.8,6
81,no_followup,0,0,0,5,127,146.2043546982679,305.1535872836668,435.2660347799417,130.1124474962749,1.0,6
81,uniform,24,4,4,5,120,171.59354580337242,345.0162783013246,435.2660347799417,90.24975647861714,1.0,6
81,uncertainty,24,0,12,5,122,200.0226591053043,336.94612784650894,435.2660347799417,98.31990693343278,1.0,6
81,portfolio_voi,24,2,8,6,127,237.8539628176232,393.602269724604,435.2660347799417,41.663765055337706,1.0,6
82,no_followup,0,0,0,6,119,130.89963942955586,140.2464341096702,346.5165941343083,206.27016002463813,0.5,5
82,uniform,24,4,4,6,119,130.89963942955586,140.2464341096702,346.5165941343083,206.27016002463813,0.5,5
82,uncertainty,24,0,12,5,121,114.03604294079054,115.92951075858716,346.5165941343083,230.58708337572116,0.6,5
82,portfolio_voi,24,1,10,6,119,135.2214400797406,92.7305273291436,346.5165941343083,253.78606680516472,0.5,5
83,no_followup,0,0,0,6,127,187.47136062937398,61.097943425513705,347.19079854425263,286.09285511873895,0.3333333333333333,5
83,uniform,24,4,4,6,130,216.97540183891857,153.63929394840196,347.19079854425263,193.55150459585067,0.5,5
83,uncertainty,24,0,12,6,127,262.3982774510863,188.3660929088439,347.19079854425263,158.82470563540872,0.6666666666666666,5
83,portfolio_voi,24,2,8,5,119,301.2819503436159,252.24178346187546,347.19079854425263,94.94901508237717,0.8,5
84,no_followup,0,0,0,6,129,188.99369008424017,133.24614239366304,343.5195239831047,210.27338158944167,0.5,6
84,uniform,24,4,4,6,129,199.78041687731616,133.24614239366304,343.5195239831047,210.27338158944167,0.5,6
84,uncertainty,24,0,12,6,129,230.77091003379863,133.24614239366304,343.5195239831047,210.27338158944167,0.5,6
84,portfolio_voi,24,2,8,6,119,264.38313468873673,117.71374764550112,343.5195239831047,225.8057763376036,0.5,6
85,no_followup,0,0,0,6,129,214.56888660052394,306.51200505789177,454.068899193004,147.5568941351122,0.8333333333333334,6
85,uniform,24,4,4,6,129,268.81149328194044,298.17722004522216,454.068899193004,155.89167914778182,0.8333333333333334,6
85,uncertainty,24,0,12,6,120,250.83927705205866,375.72105655694963,454.068899193004,78.34784263605434,1.0,6
85,portfolio_voi,24,1,10,6,121,313.4929527568419,399.7679199702576,454.068899193004,54.30097922274638,1.0,6
86,no_followup,0,0,0,5,124,245.86262025111665,321.5933186228957,403.45994972330584,81.86663110041013,1.0,6
86,uniform,24,4,4,5,124,245.86262025111665,321.5933186228957,403.45994972330584,81.86663110041013,1.0,6
86,uncertainty,24,0,12,6,128,302.8280574109965,245.52486663038087,403.45994972330584,157.93508309292497,0.6666666666666666,6
86,portfolio_voi,24,4,4,6,129,273.70346760462587,314.63974977762416,403.45994972330584,88.82019994568168,0.8333333333333334,6
87,no_followup,0,0,0,6,129,194.2188553285773,306.2819567007261,454.73045230225136,148.44849560152528,0.8333333333333334,6
87,uniform,24,4,4,6,129,194.2188553285773,306.2819567007261,454.73045230225136,148.44849560152528,0.8333333333333334,6
87,uncertainty,24,0,12,6,125,271.438936133146,326.5268819775522,454.73045230225136,128.20357032469917,0.8333333333333334,6
87,portfolio_voi,24,0,12,6,129,236.7776354067814,384.4590576855384,454.73045230225136,70.27139461671294,1.0,6
88,no_followup,0,0,0,5,125,177.0447598310331,130.09533085916672,373.89541605248985,243.80008519332313,0.6,6
88,uniform,24,4,4,5,125,177.0447598310331,130.09533085916672,373.89541605248985,243.80008519332313,0.6,6
88,uncertainty,24,2,8,5,130,165.74286930235263,212.99767125352204,373.89541605248985,160.8977447989678,0.8,6
88,portfolio_voi,24,2,8,5,124,239.87705794863328,314.16371896485725,373.89541605248985,59.7316970876326,1.0,6
89,no_followup,0,0,0,6,129,172.90532815456555,360.4323188363147,427.43711833884163,67.00479950252691,1.0,6
89,uniform,24,4,4,6,129,174.58048985703238,360.4323188363147,427.43711833884163,67.00479950252691,1.0,6
89,uncertainty,24,0,12,6,128,247.2319623685268,384.4669757765947,427.43711833884163,42.970142562246906,1.0,6
89,portfolio_voi,24,2,8,6,128,288.75260984924387,385.3035600863569,427.43711833884163,42.133558252484704,1.0,6
90,no_followup,0,0,0,6,128,275.2020005168233,193.71751495188911,417.0364613849793,223.3189464330902,0.6666666666666666,6
90,uniform,24,4,4,6,128,284.17551096637027,193.71751495188911,417.0364613849793,223.3189464330902,0.6666666666666666,6
90,uncertainty,24,0,12,6,128,295.70132161212143,193.71751495188911,417.0364613849793,223.3189464330902,0.6666666666666666,6
90,portfolio_voi,24,1,10,6,117,345.1529416544418,318.9868703561545,417.0364613849793,98.0495910288248,0.8333333333333334,6
91,no_followup,0,0,0,6,128,223.38560024990295,197.45064635511648,369.78316815362973,172.33252179851326,0.6666666666666666,6
91,uniform,24,4,4,6,128,223.39671425435597,197.45064635511648,369.78316815362973,172.33252179851326,0.6666666666666666,6
91,uncertainty,24,1,10,6,127,250.03699855500628,259.6138958785244,369.78316815362973,110.16927227510536,0.8333333333333334,6
91,portfolio_voi,24,1,10,5,115,266.6251896233258,292.94607699760536,369.78316815362973,76.83709115602437,1.0,6
92,no_followup,0,0,0,6,130,154.9847681032808,288.67531391346176,405.04828996988624,116.37297605642448,0.8333333333333334,6
92,uniform,24,4,4,6,130,158.6826942957995,288.67531391346176,405.04828996988624,116.37297605642448,0.8333333333333334,6
92,uncertainty,24,1,10,6,130,247.72190867813777,298.43921963609773,405.04828996988624,106.60907033378851,0.8333333333333334,6
92,portfolio_voi,24,3,6,5,119,252.60842181381184,347.7092399820437,405.04828996988624,57.33904998784254,1.0,6
93,no_followup,0,0,0,5,128,179.69862566616484,202.8225700666953,350.94524042302237,148.12267035632706,0.8,6
93,uniform,24,4,4,5,130,184.84849570445354,244.13027099339178,350.94524042302237,106.8149694296306,1.0,6
93,uncertainty,24,0,12,5,129,232.21570188603422,291.2443749254594,350.94524042302237,59.70086549756297,1.0,6
93,portfolio_voi,24,3,6,5,119,249.0113722805645,287.04718481284,350.94524042302237,63.89805561018238,1.0,6
94,no_followup,0,0,0,6,129,236.78863775839767,248.4225058978531,379.688550689497,131.26604479164388,0.8333333333333334,6
94,uniform,24,4,4,6,130,246.90663026625737,279.9484527151574,379.688550689497,99.74009797433962,0.8333333333333334,6
94,uncertainty,24,0,12,6,130,270.94294279069845,257.1997375513974,379.688550689497,122.4888131380996,0.8333333333333334,6
94,portfolio_voi,24,2,8,6,117,280.4203741845872,325.8276747546817,379.688550689497,53.86087593481528,1.0,6
95,no_followup,0,0,0,4,121,107.21289196545544,190.423873202055,302.0790952365243,111.65522203446932,1.0,5
95,uniform,24,4,4,5,127,110.36153162432876,172.70757492319748,302.0790952365243,129.37152031332684,0.8,5
95,uncertainty,24,0,12,4,128,151.3774746675939,201.14771911343033,302.0790952365243,100.931376123094,1.0,5
95,portfolio_voi,24,2,8,4,121,179.99254225333843,190.423873202055,302.0790952365243,111.65522203446932,1.0,5
96,no_followup,0,0,0,5,125,143.66593178748673,235.11153631587865,339.30018740149836,104.18865108561971,0.8,6
96,uniform,24,4,4,5,125,170.1163768360405,235.11153631587865,339.30018740149836,104.18865108561971,0.8,6
96,uncertainty,24,1,10,5,129,150.84620967587972,172.73116995035966,339.30018740149836,166.5690174511387,0.8,6
96,portfolio_voi,24,2,8,5,125,243.09107506513175,235.11153631587865,339.30018740149836,104.18865108561971,0.8,6
97,no_followup,0,0,0,5,130,117.5482472322374,283.9072863424566,403.49442588005263,119.58713953759604,0.8,6
97,uniform,24,4,4,5,124,148.2831164148733,238.3888843711394,403.49442588005263,165.10554150891323,0.8,6
97,uncertainty,24,0,12,6,130,212.97921372476858,237.092398049189,403.49442588005263,166.40202783086363,0.6666666666666666,6
97,portfolio_voi,24,2,8,5,119,305.62786047468325,387.5726741755009,403.49442588005263,15.921751704551752,1.0,6
98,no_followup,0,0,0,6,129,233.6925610755619,204.0540726107285,347.0109196904442,142.95684707971571,0.6666666666666666,6
98,uniform,24,4,4,6,129,265.8328268945185,204.0540726107285,347.0109196904442,142.95684707971571,0.6666666666666666,6
