site,year,block,trial_id,formulation,dose_g_ai_ha,temperature_c,relative_humidity_pct,rainfall_mm_7d,spray_coverage_pct,n_insects,mortality_count,mortality_rate,true_mortality_probability
S06,2023,2,S06-2023-B2,A,20.0,27.177087597958767,67.50508439688815,30.74898803261619,58.20184686592719,60,40,0.6666666666666666,0.7517060249991592
S06,2023,2,S06-2023-B2,A,40.0,25.724578514608012,66.29165516153981,25.26338992819617,47.81151056746953,60,53,0.8833333333333333,0.8849734029218995
S06,2023,2,S06-2023-B2,B,0.0,26.749647641805886,65.16036156982727,25.605063656509916,60.35993149844103,60,3,0.05,0.058258441297731126
S06,2023,2,S06-2023-B2,B,2.5,26.494987816319288,62.30546629579567,33.6469433222419,55.359905402122294,60,9,0.15,0.17049513997662066
S06,2023,2,S06-2023-B2,B,5.0,25.081267663689385,70.10464526149815,29.409131614775156,55.87604011506845,60,17,0.2833333333333333,0.3595627914416253
S06,2023,2,S06-2023-B2,B,10.0,27.64296336349813,65.25010510789363,29.422769633161266,68.38479746604465,60,35,0.5833333333333334,0.6519159971101517
S06,2023,2,S06-2023-B2,B,20.0,23.283173071366758,66.54190000282482,41.66197151120947,59.79860324606767,60,48,0.8,0.8104389411212748
S06,2023,2,S06-2023-B2,B,40.0,27.099135703463258,70.37544494593328,31.817746973221595,51.141784184043935,60,57,0.95,0.9147405418905723
S06,2023,3,S06-2023-B3,A,0.0,25.870741483556024,62.768948676921994,32.19742906338938,46.61743307841197,60,3,0.05,0.04550380813086881
S06,2023,3,S06-2023-B3,A,2.5,24.509900347415044,64.36439306847383,20.616424693037917,47.57627978687077,60,10,0.16666666666666666,0.13257391770880958
S06,2023,3,S06-2023-B3,A,5.0,28.796846466249725,68.17122962030804,30.68298550354421,39.02688994319546,60,10,0.16666666666666666,0.2114554335718519
S06,2023,3,S06-2023-B3,A,10.0,26.055378560569153,62.681072602638594,21.023980375179157,46.82762936417015,60,35,0.5833333333333334,0.4966852745282428
S06,2023,3,S06-2023-B3,A,20.0,24.420795531110656,65.12975676751957,20.85569119982484,54.22702039105786,60,51,0.85,0.7629757207929737
S06,2023,3,S06-2023-B3,A,40.0,24.54207604499172,68.53876188987059,34.98012622375508,48.66244642870598,60,56,0.9333333333333333,0.8762694572156944
S06,2023,3,S06-2023-B3,B,0.0,26.14936495024589,73.37398995294896,20.200908772530198,64.5921625778764,60,8,0.13333333333333333,0.06558242111119468
S06,2023,3,S06-2023-B3,B,2.5,25.55048242262185,64.46420740709306,20.17431519579922,55.14793457246087,60,13,0.21666666666666667,0.19140359192305717
S06,2023,3,S06-2023-B3,B,5.0,25.848784600567292,58.27712344700984,20.531523297701593,67.18312263008009,60,27,0.45,0.4200790021401194
S06,2023,3,S06-2023-B3,B,10.0,23.55963547550519,63.12789550804879,20.782331384085442,78.79176302659435,60,40,0.6666666666666666,0.709824896567891
S06,2023,3,S06-2023-B3,B,20.0,26.07848770117861,75.27764705313061,19.983487307488303,60.87680634609623,60,50,0.8333333333333334,0.8448254436201839
S06,2023,3,S06-2023-B3,B,40.0,24.825345605289012,66.68795590779911,32.7877394972465,57.385326668649306,60,49,0.8166666666666667,0.922640333942886
S06,2023,4,S06-2023-B4,A,0.0,23.956796586252036,66.75005251343059,19.414272205334726,54.44879664762222,60,3,0.05,0.05702267156694216
S06,2023,4,S06-2023-B4,A,2.5,25.121503514218603,60.3965439698567,33.667974434695275,60.8835480937286,60,14,0.23333333333333334,0.14085953511170335
S06,2023,4,S06-2023-B4,A,5.0,27.065055428921728,69.0947114758038,24.256229121846147,52.85741443188813,60,18,0.3,0.2701835959990798
S06,2023,4,S06-2023-B4,A,10.0,25.553487957641636,62.575951652267676,25.685224975372396,53.2379763072806,60,29,0.48333333333333334,0.510078893763021
S06,2023,4,S06-2023-B4,A,20.0,23.746176207976358,59.398794545835884,23.32332006344219,42.41471329959404,60,42,0.7,0.7233259303682009
S06,2023,4,S06-2023-B4,A,40.0,27.82040096275724,62.61969225090684,25.032196890164254,68.26942502178363,60,56,0.9333333333333333,0.9099009904531742
S06,2023,4,S06-2023-B4,B,0.0,27.144381006181618,65.64333291625299,23.2730631661409,61.055999105203675,60,3,0.05,0.05970564586976916
S06,2023,4,S06-2023-B4,B,2.5,25.604307709504095,70.18038585378517,25.621497252246776,55.318730663857146,60,7,0.11666666666666667,0.183451447536844
S06,2023,4,S06-2023-B4,B,5.0,24.831524684235823,68.64690566967167,20.734061577824008,67.9659674459411,60,23,0.38333333333333336,0.42329255679095773
S06,2023,4,S06-2023-B4,B,10.0,25.403283182004778,72.72084567705966,21.793141770087846,66.03478115599478,60,42,0.7,0.6687708405339031
S06,2023,4,S06-2023-B4,B,20.0,25.56709233544763,65.87047039156407,21.379537140420286,69.38479251947294,60,53,0.8833333333333333,0.8596772025390261
S06,2023,4,S06-2023-B4,B,40.0,24.042693534517607,62.24863356685259,29.428187729337886,54.45843160382364,60,57,0.95,0.9215818642760719
S06,2024,1,S06-2024-B1,A,0.0,22.90749507718138,64.30918878696244,24.45941280234736,57.17437407755535,60,4,0.06666666666666667,0.05656176447254683
S06,2024,1,S06-2024-B1,A,2.5,23.28107229722191,65.53307559819322,31.996044315928902,46.55078126985612,60,6,0.1,0.11693358722975783
S06,2024,1,S06-2024-B1,A,5.0,25.208283316032446,65.4972733527371,21.814336243246352,58.115722244786426,60,17,0.2833333333333333,0.2944618959735348
S06,2024,1,S06-2024-B1,A,10.0,24.517889894127585,68.15296832694264,29.670150081569226,54.40582252197139,60,33,0.55,0.5030594966038583
S06,2024,1,S06-2024-B1,A,20.0,27.42204628841482,65.56365659169084,34.0354522428742,51.302755432537516,60,42,0.7,0.7230598815786496
S06,2024,1,S06-2024-B1,A,40.0,23.929988661292754,64.02786759495335,22.786064465061436,43.19843878094804,60,50,0.8333333333333334,0.8795934162313549
S06,2024,1,S06-2024-B1,B,0.0,27.471223656861536,61.14034409634604,23.62039691374556,61.52206097768814,60,7,0.11666666666666667,0.060129921765074666
S06,2024,1,S06-2024-B1,B,2.5,24.6289368877717,67.17495724923424,34.11622794513012,61.09026272146954,60,11,0.18333333333333332,0.18349104988784437
S06,2024,1,S06-2024-B1,B,5.0,26.444151426110373,69.97403758941658,22.717078000283323,57.81122956982839,60,23,0.38333333333333336,0.37821908069877463
S06,2024,1,S06-2024-B1,B,10.0,24.12172440535157,57.54740990065489,20.55293320104269,72.13607535704206,60,37,0.6166666666666667,0.6893826129741577
S06,2024,1,S06-2024-B1,B,20.0,26.00224161662678,64.31988571422355,21.041681353008148,63.82440447019311,60,50,0.8333333333333334,0.8485902291792199
S06,2024,1,S06-2024-B1,B,40.0,25.490734875690954,64.81479020008226,20.30882138233444,59.40527841339988,60,58,0.9666666666666667,0.9327601283301891
S06,2024,2,S06-2024-B2,A,0.0,26.002935726997077,73.41360538231912,39.69812406596799,44.09801539619735,60,5,0.08333333333333333,0.04125445136657714
S06,2024,2,S06-2024-B2,A,2.5,24.788425790653147,60.33427937502383,39.12201894051978,49.6095691936757,60,4,0.06666666666666667,0.11582009721721978
S06,2024,2,S06-2024-B2,A,5.0,23.782249991846356,62.74762865175031,18.89591851775181,60.64787969108016,60,16,0.26666666666666666,0.30472809498573034
S06,2024,2,S06-2024-B2,A,10.0,23.300945676546785,60.236351896363516,21.179374732107668,59.78464083308848,60,28,0.4666666666666667,0.5410465150888439
S06,2024,2,S06-2024-B2,A,20.0,24.44588521581765,61.54433969944559,22.9996812974254,55.68182961053624,60,44,0.7333333333333333,0.7619737030904223
S06,2024,2,S06-2024-B2,A,40.0,27.564219672572154,67.69517190079864,30.40843323329282,52.9864326559886,60,53,0.8833333333333333,0.8841192481903536
S06,2024,2,S06-2024-B2,B,0.0,25.940001303922557,68.17051552127474,25.28467357610426,61.72822000607526,60,6,0.1,0.06084403767877855
S06,2024,2,S06-2024-B2,B,2.5,23.31393367527689,60.06299467428406,20.344777414202383,54.565945413537094,60,9,0.15,0.18746788399152936
S06,2024,2,S06-2024-B2,B,5.0,26.491066642558724,66.50407823841174,21.303421625375147,60.18001058348264,60,16,0.26666666666666666,0.38980440690495244
S06,2024,2,S06-2024-B2,B,10.0,26.77892545489811,71.32074031074613,23.769543339972685,54.419845301952776,60,34,0.5666666666666667,0.6194840724083619
S06,2024,2,S06-2024-B2,B,20.0,25.54315008724943,70.17489089109716,28.561300243217246,78.1706758367681,60,54,0.9,0.8661260545715245
S06,2024,2,S06-2024-B2,B,40.0,24.843789684966666,63.9482412273288,35.19035340040503,54.37379847169387,60,54,0.9,0.9173349859972294
S06,2024,3,S06-2024-B3,A,0.0,24.30572773722139,65.05697449308032,25.00451069884596,46.61839585665566,60,3,0.05,0.04933605301240314
S06,2024,3,S06-2024-B3,A,2.5,22.55631841301819,68.14658748374026,29.466605955785283,50.78219991213133,60,8,0.13333333333333333,0.12475926865738186
S06,2024,3,S06-2024-B3,A,5.0,25.995099977626836,68.18166411465047,25.42203516837928,58.28744384678457,60,13,0.21666666666666667,0.2865812332747445
S06,2024,3,S06-2024-B3,A,10.0,23.588505977748774,67.13900861621715,34.23140766747125,52.61389499532156,60,32,0.5333333333333333,0.48274366245811123
S06,2024,3,S06-2024-B3,A,20.0,22.916912705274086,60.0552835810119,22.349934920985113,51.698963212431686,60,49,0.8166666666666667,0.7484051285716151
S06,2024,3,S06-2024-B3,A,40.0,25.77463964856322,67.81952102070899,28.570992272080126,57.16960841754456,60,53,0.8833333333333333,0.8950154810554136
S06,2024,3,S06-2024-B3,B,0.0,24.128536677205684,58.13179871575321,33.77908352021647,64.82292954013869,60,5,0.08333333333333333,0.05871391221450981
S06,2024,3,S06-2024-B3,B,2.5,24.81384153774319,60.42794238071316,23.459020469291808,46.95595293130174,60,8,0.13333333333333333,0.16828940524592453
S06,2024,3,S06-2024-B3,B,5.0,22.49991165547269,67.37712844789624,27.07794615762696,67.1963200447084,60,27,0.45,0.39633230219369636
S06,2024,3,S06-2024-B3,B,10.0,28.03402325824788,65.00960477356126,20.55203756897693,61.09866039613854,60,34,0.5666666666666667,0.6432533129439225
S06,2024,3,S06-2024-B3,B,20.0,23.5285327619311,61.43543790689992,23.76834236902636,64.01970151379926,60,49,0.8166666666666667,0.8446767723413157
S06,2024,3,S06-2024-B3,B,40.0,25.499863776430757,58.9145646626347,23.379013154989302,52.26755671636154,60,55,0.9166666666666666,0.9235839334153723
S06,2024,4,S06-2024-B4,A,0.0,23.729762558081354,60.962893144371414,29.701322941166428,54.23590618443629,60,5,0.08333333333333333,0.052308584883609954
S06,2024,4,S06-2024-B4,A,2.5,24.693448146310157,64.66506211560868,32.28989365442805,51.565708777496745,60,8,0.13333333333333333,0.12617556654716852
S06,2024,4,S06-2024-B4,A,5.0,23.592009151686593,74.1776469793459,25.523117829616275,57.26294135991941,60,18,0.3,0.2822382775351605
S06,2024,4,S06-2024-B4,A,10.0,24.745367792578993,63.862594766137335,18.650994666621003,64.8175296943828,60,40,0.6666666666666666,0.5660991555915514
S06,2024,4,S06-2024-B4,A,20.0,24.05649249166361,64.80776368496792,26.035604684259997,56.98069478628243,60,48,0.8,0.7594632069480459
S06,2024,4,S06-2024-B4,A,40.0,26.182403077802032,62.120441460639,32.982093080012206,56.074875291082165,60,51,0.85,0.8887964617701593
S06,2024,4,S06-2024-B4,B,0.0,23.93516121606018,60.372758094593415,24.347945107276132,58.37893176090878,60,3,0.05,0.05848107981807039
S06,2024,4,S06-2024-B4,B,2.5,24.78817603770307,62.71699214966823,24.932529340401437,47.16250953184836,60,10,0.16666666666666666,0.16665982105577615
S06,2024,4,S06-2024-B4,B,5.0,25.290275762632234,63.60886546572036,20.30532622399243,54.756028438934585,60,23,0.38333333333333336,0.375470622599585
S06,2024,4,S06-2024-B4,B,10.0,25.43290251380152,71.61255169896855,30.874230134385982,63.20464763066247,60,45,0.75,0.6371394568130871
S06,2024,4,S06-2024-B4,B,20.0,25.079341671364414,65.4346908640684,30.37229107215255,70.32040068735549,60,50,0.8333333333333334,0.8497589038278566
S06,2024,4,S06-2024-B4,B,40.0,25.16534315700295,61.518579163626804,19.787141716289906,55.451205301259094,60,55,0.9166666666666666,0.9292171816893876
S06,2025,1,S06-2025-B1,A,0.0,23.856928669481835,66.42578652437575,38.64344035161059,44.04163569510332,60,1,0.016666666666666666,0.04146503239371105
S06,2025,1,S06-2025-B1,A,2.5,27.361567323291844,71.76229423677538,23.69883668407374,52.61901366742755,60,5,0.08333333333333333,0.13461509706097874
S06,2025,1,S06-2025-B1,A,5.0,28.37358850715465,64.45062645713362,21.803336169576543,62.712892564417224,60,20,0.3333333333333333,0.29727503107544756
S06,2025,1,S06-2025-B1,A,10.0,25.22542458697875,60.51356214764746,24.689640400765537,47.99716849435569,60,31,0.5166666666666667,0.4920879194627015
S06,2025,1,S06-2025-B1,A,20.0,24.233669816407208,71.90392072073449,20.53337547286891,49.49221144468726,60,45,0.75,0.7494089598370817
S06,2025,1,S06-2025-B1,A,40.0,25.28229172574372,72.14146636963653,24.184226056491568,56.58995733342453,60,57,0.95,0.8986102862792285
S06,2025,1,S06-2025-B1,B,0.0,27.66391706840595,71.50366369698811,25.117540116729742,60.59370708844949,60,7,0.11666666666666667,0.0580873460884672
S06,2025,1,S06-2025-B1,B,2.5,24.053688603766393,62.43276865221438,20.63767316490373,55.971348024206115,60,8,0.13333333333333333,0.19184879467964527
S06,2025,1,S06-2025-B1,B,5.0,25.410508186965913,63.40061598216958,29.721660597018275,62.06989974013284,60,21,0.35,0.37934071247555534
S06,2025,1,S06-2025-B1,B,10.0,24.069642085584633,64.98707882492822,21.265301300478672,62.50536510247676,60,41,0.6833333333333333,0.6562768106658018
S06,2025,1,S06-2025-B1,B,20.0,24.391907728669544,57.9918715828701,25.941123634193193,79.41279660511083,60,49,0.8166666666666667,0.8713544962593361
S06,2025,1,S06-2025-B1,B,40.0,23.53513515717144,64.44603236758446,23.039484117175213,46.58516835261928,60,52,0.8666666666666667,0.9169405403880097
S06,2025,2,S06-2025-B2,A,0.0,26.640297114005655,63.20933513107514,26.178018460072906,49.00168582738846,60,5,0.08333333333333333,0.049811220692252266
S06,2025,2,S06-2025-B2,A,2.5,26.904317507067816,71.17333764670148,26.181710100253532,56.60504079255812,60,8,0.13333333333333333,0.13990968894074565
S06,2025,2,S06-2025-B2,A,5.0,22.211904086382976,63.506160530558724,34.69929476949856,54.477680639787124,60,17,0.2833333333333333,0.2507234670328217
S06,2025,2,S06-2025-B2,A,10.0,25.235388375442827,67.14643339653888,21.783548732028617,54.729305378594574,60,34,0.5666666666666667,0.5245724507887223
S06,2025,2,S06-2025-B2,A,20.0,27.06480697177583,61.916143890131856,21.841929948557507,54.064340102643946,60,43,0.7166666666666667,0.7563143662406895
S06,2025,2,S06-2025-B2,A,40.0,24.367612080651387,66.69593758282608,37.240737574488755,55.01261995320228,60,51,0.85,0.8835052982261649
S06,2025,2,S06-2025-B2,B,0.0,22.855434454762232,60.30390050347068,19.102397368447612,64.20730177403716,60,1,0.016666666666666666,0.06488221677809246
S06,2025,2,S06-2025-B2,B,2.5,26.766925552859902,65.47928210462061,26.70945535448255,55.65425861505612,60,13,0.21666666666666667,0.180250920696507
S06,2025,2,S06-2025-B2,B,5.0,26.72655097161598,67.34260912192711,19.82848543780478,68.32059214033482,60,18,0.3,0.4217892071107052
S06,2025,2,S06-2025-B2,B,10.0,25.614098966463523,62.872492160339284,32.60437574171288,59.75074499583358,60,40,0.6666666666666666,0.6211608156974932
S06,2025,2,S06-2025-B2,B,20.0,24.960634792381256,57.84434119344531,33.28500227033023,61.78038784422326,60,53,0.8833333333333333,0.8287656756483928
S06,2025,2,S06-2025-B2,B,40.0,25.353099143478623,66.73095808360287,24.173584207435916,79.11447484871857,60,58,0.9666666666666667,0.9472595412430175
S06,2025,3,S06-2025-B3,A,0.0,23.723684368699878,60.92852848113815,25.733026018639674,63.87126375686426,60,3,0.05,0.062057990345724054
S06,2025,3,S06-2025-B3,A,2.5,21.599404352111392,61.74938455647197,24.036878630006484,58.24621783120644,60,8,0.13333333333333333,0.14067893042317461
S06,2025,3,S06-2025-B3,A,5.0,26.949454438701814,66.91268639701755,23.53758896604639,52.12927326988164,60,9,0.15,0.26923623824506754
S06,2025,3,S06-2025-B3,A,10.0,26.160164505336244,56.86140930877005,33.77031472697929,61.38206247152338,60,29,0.48333333333333334,0.5179522485123509
S06,2025,3,S06-2025-B3,A,20.0,25.085888868419072,67.77626456372207,37.874091971577975,54.18808867547537,60,48,0.8,0.730151818461062
S06,2025,3,S06-2025-B3,A,40.0,24.389805677003594,58.89289008030631,19.70514556700155,50.195008655025035,60,56,0.9333333333333333,0.8934363454241783
S06,2025,3,S06-2025-B3,B,0.0,27.308325256610296,69.53926674163161,25.472500698775267,63.1832839308024,60,6,0.1,0.0605497108213602
S06,2025,3,S06-2025-B3,B,2.5,26.88844863054171,66.06379197148097,36.33531270945594,58.61488492136166,60,11,0.18333333333333332,0.17239913516322286
S06,2025,3,S06-2025-B3,B,5.0,24.443327431109452,64.57074987388484,26.518385777096363,58.388659011718794,60,20,0.3333333333333333,0.37373181991454274
S06,2025,3,S06-2025-B3,B,10.0,26.58391147468793,71.28434397082414,31.520788050219778,54.00762646998343,60,31,0.5166666666666667,0.6007303161337126
S06,2025,3,S06-2025-B3,B,20.0,25.774102641726337,59.88105762395818,26.165680845788824,70.22151696888145,60,56,0.9333333333333333,0.8546722150882107
S06,2025,3,S06-2025-B3,B,40.0,28.43914093711788,68.38250208875938,26.840058353064986,67.79092948304374,60,57,0.95,0.9329652782165317
S06,2025,4,S06-2025-B4,A,0.0,25.62468262694763,60.251841666362864,18.903475877248418,48.0453111111277,60,4,0.06666666666666667,0.05267585592352289
S06,2025,4,S06-2025-B4,A,2.5,23.330812336227968,68.68530599202661,20.98658603155559,50.19817496263995,60,9,0.15,0.13517103935180697
S06,2025,4,S06-2025-B4,A,5.0,24.680047384935442,60.2268466483561,29.584066458162823,44.7141341682821,60,21,0.35,0.24017818259065957
S06,2025,4,S06-2025-B4,A,10.0,24.336757278857778,72.4521268134544,21.662588214015585,58.41836295885099,60,36,0.6,0.5381735949174931
S06,2025,4,S06-2025-B4,A,20.0,27.62277556254471,76.31869366712488,20.5438958139277,52.22981846311479,60,47,0.7833333333333333,0.7511888682206783
S06,2025,4,S06-2025-B4,A,40.0,27.64787461436626,72.48750720793568,23.70087781214054,56.857398633665554,60,52,0.8666666666666667,0.8962341831911603
S06,2025,4,S06-2025-B4,B,0.0,24.50152415788806,65.77271518567238,23.546160068727964,61.99733468636513,60,8,0.13333333333333333,0.06209654842888323
S06,2025,4,S06-2025-B4,B,2.5,22.27494993193403,69.26449832921674,20.727084575023394,56.84864686846507,60,14,0.23333333333333334,0.1887078400218111
S06,2025,4,S06-2025-B4,B,5.0,25.22031198131356,63.73362175260913,27.24738301124846,72.03682982392488,60,19,0.31666666666666665,0.42128492392840083
S06,2025,4,S06-2025-B4,B,10.0,24.73086018308045,61.23369667763111,22.432078926279367,64.10368532243362,60,38,0.6333333333333333,0.6599381691986531
S06,2025,4,S06-2025-B4,B,20.0,25.198812386056414,62.05170055449503,26.583381026863048,59.79618732421048,60,50,0.8333333333333334,0.8339615403877085
S06,2025,4,S06-2025-B4,B,40.0,24.898035639405723,64.68695284950125,22.67147838812482,68.95076010592422,60,55,0.9166666666666666,0.939988249587489
S07,2023,1,S07-2023-B1,A,0.0,23.260109258309615,76.51476893477356,32.96300447908379,66.41663678373922,60,3,0.05,0.03305097406159137
S07,2023,1,S07-2023-B1,A,2.5,25.38683621992421,68.7056741001338,29.456627559632125,61.76495211160336,60,7,0.11666666666666667,0.12086444715573513
S07,2023,1,S07-2023-B1,A,5.0,23.171495396256137,59.226181495463294,36.91396245314314,41.124115749515624,60,17,0.2833333333333333,0.19325791565704029
S07,2023,1,S07-2023-B1,A,10.0,24.62648207304315,68.97469844552718,24.458134244085027,54.102174939992196,60,32,0.5333333333333333,0.49044303683757157
S07,2023,1,S07-2023-B1,A,20.0,22.931125754140886,69.65397456980162,27.347318103962433,53.986122655262925,60,46,0.7666666666666667,0.7238418626317026
S07,2023,1,S07-2023-B1,A,40.0,24.680682834270915,56.8826526670526,29.18854878532192,56.23673660804376,60,53,0.8833333333333333,0.8751163983153603
S07,2023,1,S07-2023-B1,B,0.0,24.86169783328096,70.15850465981084,38.462056806726,60.763625135711735,60,2,0.03333333333333333,0.029288340264129152
S07,2023,1,S07-2023-B1,B,2.5,23.01262931818812,72.21166009221106,23.875998541215235,60.353324994863165,60,14,0.23333333333333334,0.16759130620243798
S07,2023,1,S07-2023-B1,B,5.0,23.70703041934425,72.3237317490119,26.83495243903546,62.32266552288607,60,23,0.38333333333333336,0.35867860217051856
S07,2023,1,S07-2023-B1,B,10.0,24.508280341404504,68.50482103650337,21.445959692680283,58.20758268888279,60,34,0.5666666666666667,0.6186573105532396
S07,2023,1,S07-2023-B1,B,20.0,22.45293694045785,67.38390465760514,26.201929517859824,61.02579753075488,60,51,0.85,0.8133728706462071
S07,2023,1,S07-2023-B1,B,40.0,24.621912013824197,60.788754786374994,26.27028900363048,64.4018417133708,60,57,0.95,0.9183760372752835
S07,2023,2,S07-2023-B2,A,0.0,24.513458509942456,67.18187231327107,28.108814882972723,44.05756056571637,60,2,0.03333333333333333,0.02535773946346598
S07,2023,2,S07-2023-B2,A,2.5,23.378717763309982,65.60723993336921,26.629631218354415,65.849918514868,60,10,0.16666666666666666,0.1293048003479034
S07,2023,2,S07-2023-B2,A,5.0,20.930099161258752,70.65018452561492,23.972250020282914,49.04221972643141,60,11,0.18333333333333332,0.22323843761555487
S07,2023,2,S07-2023-B2,A,10.0,24.14624175666841,66.91880382280506,24.84052635830052,44.720844226563294,60,21,0.35,0.4537021713016022
S07,2023,2,S07-2023-B2,A,20.0,25.082069059884507,62.81337470786307,22.297976170868672,60.53300040557267,60,45,0.75,0.756514332013582
S07,2023,2,S07-2023-B2,A,40.0,22.507338690762623,63.38139499892656,32.249037016365655,49.22449219901742,60,53,0.8833333333333333,0.8557745486401712
S07,2023,2,S07-2023-B2,B,0.0,23.903518475385262,62.57831615274545,26.606255076363542,63.16686451519836,60,2,0.03333333333333333,0.033824859839768136
S07,2023,2,S07-2023-B2,B,2.5,19.71736566386354,61.79470186753018,26.15297962549809,75.20209119018811,60,4,0.06666666666666667,0.17907655563883249
S07,2023,2,S07-2023-B2,B,5.0,24.245861991273202,68.42857993852756,22.84934817639481,62.60074186471168,60,23,0.38333333333333336,0.3701527470015377
S07,2023,2,S07-2023-B2,B,10.0,23.240471574770552,72.71921944073868,23.24247536582036,47.13141780360002,60,31,0.5166666666666667,0.5708879036803709
S07,2023,2,S07-2023-B2,B,20.0,24.69312594989751,77.90637955727247,21.799368173252983,64.63278508091074,60,49,0.8166666666666667,0.832322039374273
S07,2023,2,S07-2023-B2,B,40.0,23.83830111250162,64.84516891987704,21.936821321376147,59.82218694358935,60,56,0.9333333333333333,0.9159916415226743
S07,2023,3,S07-2023-B3,A,0.0,25.56570950764859,66.94737952406682,25.01111991587548,52.69234468183071,60,3,0.05,0.02962959071960464
S07,2023,3,S07-2023-B3,A,2.5,25.87572580964079,62.73765967780802,22.32081068757047,66.63196255748845,60,5,0.08333333333333333,0.13669777164224392
S07,2023,3,S07-2023-B3,A,5.0,22.138156559583646,67.18432314480835,22.720946050258544,61.53089679565939,60,16,0.26666666666666666,0.26792417446833255
S07,2023,3,S07-2023-B3,A,10.0,23.50067750986728,64.31440376365715,25.11700672937648,46.17115156250608,60,24,0.4,0.4565278280217114
S07,2023,3,S07-2023-B3,A,20.0,24.51996879985371,66.52964270052676,22.028511339236335,46.58283527797043,60,44,0.7333333333333333,0.7162604451638054
S07,2023,3,S07-2023-B3,A,40.0,22.1389579401121,69.05995343563424,21.02706647084919,54.11547611995635,60,53,0.8833333333333333,0.8761376898283267
S07,2023,3,S07-2023-B3,B,0.0,22.417930738403236,63.0345209286025,26.799100791284303,62.2481737468816,60,4,0.06666666666666667,0.03244638011222899
S07,2023,3,S07-2023-B3,B,2.5,25.472885390251637,72.06857491382074,23.938957696487755,74.88439135826752,60,8,0.13333333333333333,0.2031326989075533
S07,2023,3,S07-2023-B3,B,5.0,23.118787642288673,70.14004190612532,23.28039068484236,56.967194488372805,60,21,0.35,0.346326414115556
S07,2023,3,S07-2023-B3,B,10.0,24.569755403665717,62.73009043891186,20.862847108771327,62.10924582372583,60,39,0.65,0.6337857793117809
S07,2023,3,S07-2023-B3,B,20.0,24.845956998810845,64.6876347042118,35.38232035711489,63.21329961602437,60,51,0.85,0.8092901900915856
S07,2023,3,S07-2023-B3,B,40.0,23.457564357272677,62.5921828398717,36.49614989037186,44.70456924593971,60,50,0.8333333333333334,0.8820081322925579
S07,2023,4,S07-2023-B4,A,0.0,22.503407980866868,70.35704608578523,37.972618569110075,57.563421988096884,60,3,0.05,0.027251477195259017
S07,2023,4,S07-2023-B4,A,2.5,26.719626378104014,65.74230194077968,22.483117105549724,58.65677218170748,60,4,0.06666666666666667,0.12183204954283572
S07,2023,4,S07-2023-B4,A,5.0,24.813235330954583,75.65525623594505,31.277457580426407,58.599493881019754,60,16,0.26666666666666666,0.25087709377539474
S07,2023,4,S07-2023-B4,A,10.0,22.8490821995725,66.45013694615417,28.08872446878776,53.05915380020792,60,34,0.5666666666666667,0.4718751223531469
S07,2023,4,S07-2023-B4,A,20.0,24.68987657086838,72.45744011005783,22.382949022125686,65.25169199382623,60,42,0.7,0.7690841148613816
S07,2023,4,S07-2023-B4,A,40.0,24.299351719392746,72.20694782309246,37.42733394671116,62.30749025627715,60,53,0.8833333333333333,0.8758499114950595
S07,2023,4,S07-2023-B4,B,0.0,24.017379976413828,65.78346868552364,20.80770856911862,73.76904560677546,60,1,0.016666666666666666,0.041728481197121525
S07,2023,4,S07-2023-B4,B,2.5,22.12812316064222,64.77770626002754,24.053345146678925,69.29458557785205,60,13,0.21666666666666667,0.183630729559501
S07,2023,4,S07-2023-B4,B,5.0,23.987329336807154,61.89303233781792,23.08143558026029,50.84786896232212,60,18,0.3,0.3290556216775561
S07,2023,4,S07-2023-B4,B,10.0,21.674350413454384,65.70158913327786,27.169116506363412,63.54942386449995,60,37,0.6166666666666667,0.6112710938036122
S07,2023,4,S07-2023-B4,B,20.0,23.09733853120114,61.6347185190353,23.737773021766124,72.7605158765522,60,44,0.7333333333333333,0.8438392860157785
S07,2023,4,S07-2023-B4,B,40.0,22.47606139081978,59.583459314112105,22.145144599273827,57.30753064533527,60,55,0.9166666666666666,0.9108602608912993
S07,2024,1,S07-2024-B1,A,0.0,23.616882622050806,70.28415910170001,34.58179840678783,44.44020226662063,60,0,0.0,0.02401425046785746
S07,2024,1,S07-2024-B1,A,2.5,24.257479812074685,59.91799510207977,30.5701295220791,51.2565173764592,60,9,0.15,0.10360246435043881
S07,2024,1,S07-2024-B1,A,5.0,26.235410770168993,74.65797373999,25.287461020937254,47.63057154775264,60,15,0.25,0.22942604537039363
S07,2024,1,S07-2024-B1,A,10.0,24.486650077890317,68.40936027517039,21.546477797493164,54.789289863206804,60,30,0.5,0.4985736273479235
S07,2024,1,S07-2024-B1,A,20.0,21.933336487120968,67.07660963831789,22.565515073698563,46.64142525141139,60,49,0.8166666666666667,0.7047782208701603
S07,2024,1,S07-2024-B1,A,40.0,23.283509529165514,62.12088911757768,25.33334563336981,58.27283417403602,60,54,0.9,0.8807125804104217
S07,2024,1,S07-2024-B1,B,0.0,24.619863415100543,74.95745527864389,23.98418052661122,62.83622452103583,60,2,0.03333333333333333,0.03509261206379415
S07,2024,1,S07-2024-B1,B,2.5,25.53147453221468,68.13234991921651,21.915539455421637,67.43228666729786,60,12,0.2,0.18803207124906132
